"purchase_date","item_id","item_name","quantity","total_price","promo_id","promo_name","price_deduction","price_after_promo"
"2022-07-09",345,"Mireya The Art Flawless Setting Spray",2,91800,2,"GRATIS_ONGKIR",5000,86800
"2022-07-09",15,"W60 Pompa Galon Elektrik - Water Pump Electric - Pompa Air Elektrik",2,68000,2,"GRATIS_ONGKIR",5000,63000
"2022-07-09",118,"PLASTIK LAMINATING A4 / LAMINATING A4 AMANDA 100 micron",3,236370,NULL,NULL,NULL,NULL
"2022-07-09",222,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",1,229000,NULL,NULL,NULL,NULL
"2022-07-09",285,"JAKET PARKA BB - JAKET PARKA BOLAK BALIK WANITA - Navy maroon, L",1,78000,NULL,NULL,NULL,NULL
"2022-07-09",125,"Standing Door Frame Banner 60x160 - ALAS BESI, 60 x 160",3,300000,NULL,NULL,NULL,NULL
"2022-07-09",77,"Mesin Hitung & Deteksi Uang Kertas Rupiah CashTek ST-6230",2,3980000,2,"GRATIS_ONGKIR",5000,3975000
"2022-07-09",135,"Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C",1,260000,NULL,NULL,NULL,NULL
"2022-07-09",70,"karet Seal Tabung gas LPG SNI Ball isi 1000pcs",2,120000,2,"GRATIS_ONGKIR",5000,115000
"2022-07-09",405,"BAMGETOL 200 MG BOX 100 TABLET",3,290982,2,"GRATIS_ONGKIR",5000,285982
"2022-07-09",307,"STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml",3,472500,2,"GRATIS_ONGKIR",5000,467500
"2022-07-09",272,"Jaket Parka Wanita Korea Warna Merah Maroon Size m/l, xl, xxl, xxxl - MARUN, M/L",3,265500,NULL,NULL,NULL,NULL
"2022-07-09",270,"OPI Top Coat - NTT30",2,440000,NULL,NULL,NULL,NULL
"2022-07-09",361,"Wardah Colorfit Cream Blush 3 g - Blush on - 01 Sand Coral",2,85320,NULL,NULL,NULL,NULL
"2022-07-09",317,"SOMETHINC Copy Paste Breathable Mesh Cushion SPF 33 PA++ - Serene Refill",2,197500,NULL,NULL,NULL,NULL
"2022-07-09",29,"alat pembuka kaleng / can opener / alat pembuka botol / bukaan kaleng",1,35000,NULL,NULL,NULL,NULL
"2022-07-09",401,"PARIET 20MG 1 STRIP 14 TABLET/RABEPRAZOL/ MAAG/ ASAM LAMBUNG",1,278500,NULL,NULL,NULL,NULL
"2022-07-09",222,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",2,458000,NULL,NULL,NULL,NULL
"2022-07-09",249,"Aerostreet Hoodie Polos Gelap Hoodie Sweater Jumper MAAAA - Hitam, XS",3,389700,NULL,NULL,NULL,NULL
"2022-07-09",333,"PIXY Make it Glow Skin Primer 101 Beige",2,116000,2,"GRATIS_ONGKIR",5000,111000
"2022-07-09",264,"Jaket Bomber Bolak Balik Premium - ElviraBercak",2,716000,2,"GRATIS_ONGKIR",5000,711000
"2022-07-09",359,"Ros All Day The Realest Lightweight Essence Cushion - Beige",2,290000,2,"GRATIS_ONGKIR",5000,285000
"2022-07-09",406,"BEROTEC MDI 100 MCG INHALER",3,296907,2,"GRATIS_ONGKIR",5000,291907
"2022-07-09",77,"Mesin Hitung & Deteksi Uang Kertas Rupiah CashTek ST-6230",3,5970000,2,"GRATIS_ONGKIR",5000,5965000
"2022-07-09",129,"Kartu RFID 13,56 MHz S50 1K / M1fare compatible",1,1670,NULL,NULL,NULL,NULL
"2022-07-09",22,"Timbangan digital gram Kitchen scale Timbangan kue buah SF-400 10KG",2,53776,NULL,NULL,NULL,NULL
"2022-07-09",76,"Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935",3,693000,NULL,NULL,NULL,NULL
"2022-07-09",89,"Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL",1,64020,NULL,NULL,NULL,NULL
"2022-07-09",89,"Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL",3,192060,NULL,NULL,NULL,NULL
"2022-07-09",403,"Paracetamol 500 Mg Strip 10 Kaplet - Pereda Nyeri dan Demam",2,3700,NULL,NULL,NULL,NULL
"2022-07-09",253,"Blazer Wanita / Blazer Big Size / Blazer Eta - Abu-abu",1,49400,NULL,NULL,NULL,NULL
"2022-07-09",250,"Sweater Hoodie XXL AE Oversize Hodie Wanita Jumbo Oversized Terbaru - Burgundy, XXL",1,56900,2,"GRATIS_ONGKIR",5000,51900
"2022-07-09",194,"LIVEHAF - Trucker Canvas Jacket Black - L",3,599997,2,"GRATIS_ONGKIR",5000,594997
"2022-07-09",360,"SOMETHINC Under Control HD Blur Loose Setting Powder - Beige",3,345000,NULL,NULL,NULL,NULL
"2022-07-09",204,"Troveast Jaket Parasut Outdoor Waterproof - Trov Maron Grey, L",1,169000,2,"GRATIS_ONGKIR",5000,164000
"2022-07-10",268,"CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu",3,119700,2,"GRATIS_ONGKIR",5000,114700
"2022-07-10",1,"mesin ro 500gpd 12step alkaline+uv ultraviolet",3,8550000,2,"GRATIS_ONGKIR",5000,8545000
"2022-07-10",388,"BENOSON N KRIM 15 GRAM",3,122052,NULL,NULL,NULL,NULL
"2022-07-10",206,"Cotton Goods Jacket Parka Parasut - ARMY, L",2,379800,NULL,NULL,NULL,NULL
"2022-07-10",94,"Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3",1,415000,2,"GRATIS_ONGKIR",5000,410000
"2022-07-10",51,"Timbangan Kopi Bumbu Dapur Emas Digital Kitchen Scale 1kg 0.1g i-2000",3,156000,2,"GRATIS_ONGKIR",5000,151000
"2022-07-10",24,"Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry",3,91800,NULL,NULL,NULL,NULL
"2022-07-10",24,"Scale Kitchen Timbangan Dapur Digital SF 400 Max 10 KG Bahan Kue camry",1,30600,2,"GRATIS_ONGKIR",5000,25600
"2022-07-10",21,"Oxihom Rak Dapur Rak Susun Plastik Rak Bumbu Rak Kamar Mandi - S5341 Putih",1,22900,NULL,NULL,NULL,NULL
"2022-07-10",260,"CARDIGAN OVERSIZE Wanita Polos Jumbo KEIKO Outer Kardigan - MOCCA",2,100000,NULL,NULL,NULL,NULL
"2022-07-10",323,"COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur",2,39800,NULL,NULL,NULL,NULL
"2022-07-10",334,"SKINTIFIC Cover All Perfect Cushion - 02 Ivory",3,534966,NULL,NULL,NULL,NULL
"2022-07-10",140,"125 kHz Clamshell UID RFID Proximity Card Tag Kartu Tebal Lubang",2,2800,NULL,NULL,NULL,NULL
"2022-07-10",165,"CELANA TACTICAL PASPAMPRES ORIGINAL DESAIN",3,780000,2,"GRATIS_ONGKIR",5000,775000
"2022-07-10",358,"Maybelline Instant Age Rewind Eraser + Concealer Make Up - Fair",3,348750,NULL,NULL,NULL,NULL
"2022-07-10",143,"Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960",1,480000,NULL,NULL,NULL,NULL
"2022-07-10",99,"Money Detector model 318 biru Lampu UV deteksi uang palsu Pengecek - Bohlam",1,64000,2,"GRATIS_ONGKIR",5000,59000
"2022-07-10",427,"PROSTACOM 5 MG BOX 30 TABLET",1,67570,NULL,NULL,NULL,NULL
"2022-07-10",252,"Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M",2,200000,NULL,NULL,NULL,NULL
"2022-07-10",67,"Regulator Gas Tekanan Rendah Starcam Dengan Meter",2,208000,2,"GRATIS_ONGKIR",5000,203000
"2022-07-10",2,"Pencetan Pompa Galon Elektrik Recharge Usb",1,25000,NULL,NULL,NULL,NULL
"2022-07-10",80,"PANDA PRJ-335 CASH DRAWER/LACI KASIR RJ11 TO POS PRINTER THERMAL",2,750000,2,"GRATIS_ONGKIR",5000,745000
"2022-07-10",270,"OPI Top Coat - NTT30",2,440000,2,"GRATIS_ONGKIR",5000,435000
"2022-07-10",79,"EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX",3,8760000,NULL,NULL,NULL,NULL
"2022-07-10",438,"CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET",2,66686,NULL,NULL,NULL,NULL
"2022-07-10",247,"New Turtle Daisy / Swetaer Rajut Wanita / Baju Rajut Turtleneck Wanita - Maroon",3,94500,2,"GRATIS_ONGKIR",5000,89500
"2022-07-10",340,"MAKE OVER POWERSTAY Color Correcting Primer 25 ml - Makeup Primer - Green",3,228000,NULL,NULL,NULL,NULL
"2022-07-10",6,"MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO",1,24900,NULL,NULL,NULL,NULL
"2022-07-10",378,"Kapsul Ekstrak Albumin Ikan Gabus Kutuk Olimex Original BPOM Asli",2,290000,NULL,NULL,NULL,NULL
"2022-07-11",326,"MAKE OVER Ultra Cover Liquid Matt Foundation 33 ml - Matte Foundation - 02 Pink Shade",1,135290,2,"GRATIS_ONGKIR",5000,130290
"2022-07-11",53,"Regulator Winn Gas W-900 M Double Lock (Dengan Meteran)",3,292500,2,"GRATIS_ONGKIR",5000,287500
"2022-12-30",169,"Human Greatness Hoodie Black - S",3,687000,NULL,NULL,NULL,NULL
"2022-07-11",193,"jaket pria musim dingin/mantel panjang tebal/long coat pria - Cream, S",2,387600,2,"GRATIS_ONGKIR",5000,382600
"2022-07-11",279,"Blazer Wanita Terbaru Casual Bahan Linen Premium LD 100 - Grey",3,227700,2,"GRATIS_ONGKIR",5000,222700
"2022-07-11",224,"FOG Essentials Back Velvet Text Sweatshirt Black - L",3,1437000,NULL,NULL,NULL,NULL
"2022-07-11",208,"Aerostreet Bomber Jacket Ezio Krem HBAAA - XL",3,569700,2,"GRATIS_ONGKIR",5000,564700
"2022-07-11",269,"Jaket wanita zipper fleece peach polos sansscollection - peach, M",2,124800,2,"GRATIS_ONGKIR",5000,119800
"2022-07-11",189,"SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L",2,120000,NULL,NULL,NULL,NULL
"2022-07-11",304,"MAKE OVER Hydrastay Lite Glow Cushion 15 g - Cushion for Dry Skin - N50 Tan",2,337500,2,"GRATIS_ONGKIR",5000,332500
"2022-07-11",179,"Jaket Bomber Pria Taslan Tahan Air dan angin Casual simpel - Biru., M",2,256000,2,"GRATIS_ONGKIR",5000,251000
"2022-07-11",352,"Madame Gie Madame Set It Dew & Set it Matte Setting Spray - Hydrating",3,81000,NULL,NULL,NULL,NULL
"2022-07-11",430,"PARIET 20 MG BOX 14 TABLET",3,808275,2,"GRATIS_ONGKIR",5000,803275
"2022-07-11",409,"SUVESCO 20 MG BOX 20 TABLET",2,78002,NULL,NULL,NULL,NULL
"2022-07-11",307,"STUDIO TROPIK DreamSetter Glowy Make-up Setting Spray - 130 ml",1,157500,2,"GRATIS_ONGKIR",5000,152500
"2022-07-11",372,"Ultima II Delicate Creme Makeup Refill - Bisque",1,165000,NULL,NULL,NULL,NULL
"2022-07-11",147,"GREEN LASER POINTER / LASER POINTER HIJAU 303",2,110000,2,"GRATIS_ONGKIR",5000,105000
"2022-07-11",158,"Aerostreet Windbreaker Jaxton Jacket Abu Muda IBAAA - L",3,449700,NULL,NULL,NULL,NULL
"2022-07-11",238,"DUMA x NAGITA - CHAI BLAZER SHIRT NAVY",2,1350000,NULL,NULL,NULL,NULL
"2022-07-11",450,"Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh",1,175000,NULL,NULL,NULL,NULL
"2022-07-11",296,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",1,65000,NULL,NULL,NULL,NULL
"2022-07-11",31,"Tap Smart Pompa Galon Electric Dispenser Air Minum Water Pump Elektrik",2,137776,2,"GRATIS_ONGKIR",5000,132776
"2022-07-11",223,"Jaket Tactical Pria Jaket Tad Free Logo Indonesia Garuda Anti Angin - Crem, M",1,124900,2,"GRATIS_ONGKIR",5000,119900
"2022-07-11",44,"Pompa Galon Charge Electric",3,113970,NULL,NULL,NULL,NULL
"2022-07-11",428,"SUVESCO 10 MG BOX 20 TABLET",1,23214,NULL,NULL,NULL,NULL
"2022-07-11",185,"X Urband Absolute Jaket Sukajan Embroidery Two In One A215 - CREAM, XS",3,480000,NULL,NULL,NULL,NULL
"2022-07-11",323,"COD SUNISA Air Cushion Bb Cc Cream Dan Spons Bentuk Kepala Jamur",2,39800,2,"GRATIS_ONGKIR",5000,34800
"2022-07-11",31,"Tap Smart Pompa Galon Electric Dispenser Air Minum Water Pump Elektrik",1,68888,2,"GRATIS_ONGKIR",5000,63888
"2022-07-11",345,"Mireya The Art Flawless Setting Spray",1,45900,NULL,NULL,NULL,NULL
"2022-07-11",42,"Filter air siap minum buat rumah tangga Nazava Murni",3,1128000,NULL,NULL,NULL,NULL
"2022-07-11",373,"MAKE OVER Powerstay Total Cover Matte Cream Foundation 12 g - N50 Tan",3,186000,2,"GRATIS_ONGKIR",5000,181000
"2022-07-12",297,"Jaket Wanita Motif Polka Import - Hitam",1,155000,NULL,NULL,NULL,NULL
"2022-07-12",161,"LIVEHAF - Trucker Canvas Jacket Milo - L",2,399998,2,"GRATIS_ONGKIR",5000,394998
"2022-07-12",210,"Jaket Puffer X Urband Dreamer Cyborg - Marun, M",1,125100,NULL,NULL,NULL,NULL
"2022-07-12",47,"Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum",3,66000,NULL,NULL,NULL,NULL
"2022-07-12",346,"Wardah Everyday Luminous Liquid Foundation 35 ml - Natural",3,110925,NULL,NULL,NULL,NULL
"2022-07-12",1,"mesin ro 500gpd 12step alkaline+uv ultraviolet",3,8550000,NULL,NULL,NULL,NULL
"2022-07-12",329,"MOP - Anti Cakey Lock and Smooth Gripping Primer",3,537000,NULL,NULL,NULL,NULL
"2022-07-12",299,"JAS WANITA/BLAZER WANITA/JAS KERJA - pink muda, S",3,510150,NULL,NULL,NULL,NULL
"2022-07-12",37,"Cover Kulkas / Sarung Penutup Kulkas / Taplak Kulkas - Motif Minimalis - K-54",2,70000,2,"GRATIS_ONGKIR",5000,65000
"2022-07-12",159,"rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S",1,80000,NULL,NULL,NULL,NULL
"2022-07-12",369,"Wardah Lightening Liquid Concealer 7 g - 01 Light",1,35200,2,"GRATIS_ONGKIR",5000,30200
"2022-07-12",347,"Instaperfect Skincover Air Cushion 11 g - SPF 50 PA++++ - 52 Almond",3,471750,2,"GRATIS_ONGKIR",5000,466750
"2022-07-12",68,"KARET GAS/Seal Karet Tabung Alat Pengaman Gas LPG Klep Tabung Silicon",3,9900,NULL,NULL,NULL,NULL
"2022-07-12",450,"Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh",1,175000,2,"GRATIS_ONGKIR",5000,170000
"2022-07-12",116,"Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER",1,39900,NULL,NULL,NULL,NULL
"2022-07-12",431,"NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL]",3,27600,2,"GRATIS_ONGKIR",5000,22600
"2022-07-12",368,"MOP - Microblur Translucent Loose Powder",1,159000,2,"GRATIS_ONGKIR",5000,154000
"2022-07-12",49,"Regulator Gas Quantum QRL 03",2,128000,2,"GRATIS_ONGKIR",5000,123000
"2022-07-12",63,"ZENRak penyimpanan 5 tingkat stainless steel rak dapur serbaguna - Silver",1,279000,NULL,NULL,NULL,NULL
"2022-07-12",52,"Sanken Dispenser Galon Bawah HWD 520 IC HWD-520IC",1,1415000,2,"GRATIS_ONGKIR",5000,1410000
"2022-07-12",147,"GREEN LASER POINTER / LASER POINTER HIJAU 303",1,55000,2,"GRATIS_ONGKIR",5000,50000
"2022-07-12",123,"Laminating Film Ukuran F4 Hombo",3,239850,2,"GRATIS_ONGKIR",5000,234850
"2022-07-12",227,"CHESS OUTER CARDIGAN MSMO - Putih",1,105000,NULL,NULL,NULL,NULL
"2022-07-12",72,"Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic",2,220000,NULL,NULL,NULL,NULL
"2022-07-12",252,"Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M",3,300000,2,"GRATIS_ONGKIR",5000,295000
"2022-07-12",350,"Studio Tropik: Balance Priming Water - 150 ml",1,84150,2,"GRATIS_ONGKIR",5000,79150
"2022-07-12",368,"MOP - Microblur Translucent Loose Powder",1,159000,2,"GRATIS_ONGKIR",5000,154000
"2022-07-12",149,"STAND MEJA TATAKAN PROJECTOR TRIPOD FULL BESI - TRAY ONLY",1,110000,NULL,NULL,NULL,NULL
"2022-07-12",80,"PANDA PRJ-335 CASH DRAWER/LACI KASIR RJ11 TO POS PRINTER THERMAL",3,1125000,NULL,NULL,NULL,NULL
"2022-07-13",212,"Stelan Camo Hunting Berburu Motif Pohon Baju Berburu Samaran Kamuflase - Realtree, M",1,65000,NULL,NULL,NULL,NULL
"2022-07-13",2,"Pencetan Pompa Galon Elektrik Recharge Usb",2,50000,2,"GRATIS_ONGKIR",5000,45000
"2022-07-13",83,"Pen Laser Pointer 5mw Warna Merah Beam Laser Merah Pointer Pen Pulpen",2,36800,NULL,NULL,NULL,NULL
"2022-07-13",412,"obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr",2,50000,NULL,NULL,NULL,NULL
"2022-07-13",300,"5568 - Setelan Blazer X Long Pants - Hitam",2,260000,NULL,NULL,NULL,NULL
"2022-07-13",262,"VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE",3,2250000,2,"GRATIS_ONGKIR",5000,2245000
"2022-07-13",268,"CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu",1,39900,NULL,NULL,NULL,NULL
"2022-07-13",274,"Blazer Basic Wanita Korean Style Bahan Moscrepe L XL - Hitam, L",1,57500,2,"GRATIS_ONGKIR",5000,52500
"2022-07-13",434,"SCABIMITE CREAM 30GR",2,143400,NULL,NULL,NULL,NULL
"2022-07-13",305,"MAKE OVER Powerstay Matte Powder Foundation 12 g - Bedak Padat - C31 Pink Beige",2,299300,NULL,NULL,NULL,NULL
"2022-07-13",63,"ZENRak penyimpanan 5 tingkat stainless steel rak dapur serbaguna - Silver",3,837000,NULL,NULL,NULL,NULL
"2022-07-13",389,"STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU",3,478800,2,"GRATIS_ONGKIR",5000,473800
"2022-07-13",265,"Jaket Wanita Bahan Rajut Import Terkini - Putih",1,155000,NULL,NULL,NULL,NULL
"2022-07-13",135,"Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C",3,780000,NULL,NULL,NULL,NULL
"2022-07-13",240,"Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L",2,101000,2,"GRATIS_ONGKIR",5000,96000
"2022-07-13",144,"Deli Laser Pointer Pen Pointer Presentasi 650 NM 3933",1,48000,2,"GRATIS_ONGKIR",5000,43000
"2022-07-13",309,"Luxcrime Glow-Getter Dewy Setting Spray - 150 ml",1,131120,2,"GRATIS_ONGKIR",5000,126120
"2022-07-13",395,"REGROU FORTE 30 ML/MINOXIDIL/KEBOTAKAN/PENUMBUH RAMBUT",3,337500,2,"GRATIS_ONGKIR",5000,332500
"2022-07-13",75,"sedimen filter 10 inch / cartridge filter / spoon filter KOLON - 10 Micron",3,17400,2,"GRATIS_ONGKIR",5000,12400
"2022-07-13",172,"JAKET PREPP STUDIO HARRINGTON JACKET BLACK - L",2,438000,NULL,NULL,NULL,NULL
"2022-07-13",433,"ATORVASTATIN 10MG TABLET 10'S gen-hj/KOLESTEROL/LEMAK DARAH",2,29600,NULL,NULL,NULL,NULL
"2022-07-13",116,"Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER",2,79800,NULL,NULL,NULL,NULL
"2022-07-13",115,"Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP",1,1350,2,"GRATIS_ONGKIR",5000,0
"2022-07-13",415,"TERMURAH JELLY JELY JELI GAMAT GOLD G GOLJI 320ML ORIGINAL 100%",2,170000,NULL,NULL,NULL,NULL
"2022-07-13",423,"ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET",1,27887,NULL,NULL,NULL,NULL
"2022-07-13",216,"Jaket pria musim dingin long coat/mantel musim dingin tebal - Abu muda, S",3,581400,NULL,NULL,NULL,NULL
"2022-07-13",221,"Hoodie Jumper Jaket Sweater Polos Unisex - Abu Muda",2,112000,2,"GRATIS_ONGKIR",5000,107000
"2022-07-13",320,"PINKFLASH OhMyLove Multiple Face Palette Eye shadow Highlighter PFM02 - 1",1,59000,2,"GRATIS_ONGKIR",5000,54000
"2022-07-13",382,"AMLODIPINE 10 MG STRIP 10 TABLET",1,4874,NULL,NULL,NULL,NULL
"2022-07-13",56,"REGULATOR WINN GAS LPG Tekanan Tinggi High Pressure w 181 nm",1,65500,2,"GRATIS_ONGKIR",5000,60500
"2022-07-13",404,"OBAT BATUK IBU DAN ANAK 300 ml / NIN JIOM PEI PA KOA / OBIDA 300 ml",2,139800,2,"GRATIS_ONGKIR",5000,134800
"2022-07-13",362,"Gule - BARE Cushion - Shade 04-Kav",1,189000,NULL,NULL,NULL,NULL
"2022-07-13",309,"Luxcrime Glow-Getter Dewy Setting Spray - 150 ml",3,393360,NULL,NULL,NULL,NULL
"2022-07-13",211,"Jaket winter pria untuk musim dingin / outdoor - Abu Tua, XXL",2,370000,2,"GRATIS_ONGKIR",5000,365000
"2022-07-13",431,"NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL]",1,9200,NULL,NULL,NULL,NULL
"2022-07-14",403,"Paracetamol 500 Mg Strip 10 Kaplet - Pereda Nyeri dan Demam",2,3700,2,"GRATIS_ONGKIR",5000,0
"2022-07-14",19,"Sanken Dispenser Galon Bawah Low Watt HWD-C535IC HWD 535IC",1,1439000,NULL,NULL,NULL,NULL
"2022-07-14",127,"Deli Penghancur kertas Paper Shredder kapasitas 10 lembar 23 ltr E9952",3,5097000,NULL,NULL,NULL,NULL
"2022-07-14",236,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",2,130000,NULL,NULL,NULL,NULL
"2022-07-14",47,"Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum",2,44000,NULL,NULL,NULL,NULL
"2022-07-14",305,"MAKE OVER Powerstay Matte Powder Foundation 12 g - Bedak Padat - C31 Pink Beige",1,149650,NULL,NULL,NULL,NULL
"2022-07-14",53,"Regulator Winn Gas W-900 M Double Lock (Dengan Meteran)",2,195000,NULL,NULL,NULL,NULL
"2022-07-14",355,"Madame Gie Madame Make It Sharp - Contour - Latte",2,20000,2,"GRATIS_ONGKIR",5000,15000
"2022-07-14",37,"Cover Kulkas / Sarung Penutup Kulkas / Taplak Kulkas - Motif Minimalis - K-54",3,105000,2,"GRATIS_ONGKIR",5000,100000
"2022-07-14",445,"VALENOR 2 TAB 1X2`S",2,38850,NULL,NULL,NULL,NULL
"2022-07-14",25,"Selang & Regulator Gas Quantum QRL - 032",2,188000,2,"GRATIS_ONGKIR",5000,183000
"2022-07-14",238,"DUMA x NAGITA - CHAI BLAZER SHIRT NAVY",3,2025000,NULL,NULL,NULL,NULL
"2022-07-14",303,"MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble",3,506250,2,"GRATIS_ONGKIR",5000,501250
"2022-07-14",6,"MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO",2,49800,2,"GRATIS_ONGKIR",5000,44800
"2022-07-14",160,"Kremlin Tracktop Suit Jacket - SPEED UP - L",2,399800,2,"GRATIS_ONGKIR",5000,394800
"2022-07-14",68,"KARET GAS/Seal Karet Tabung Alat Pengaman Gas LPG Klep Tabung Silicon",1,3300,NULL,NULL,NULL,NULL
"2022-07-14",421,"LO HAN KUO LOHANKUO LOHAN KUO INFUSION SSA",2,43000,2,"GRATIS_ONGKIR",5000,38000
"2022-07-14",450,"Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh",1,175000,NULL,NULL,NULL,NULL
"2022-07-14",285,"JAKET PARKA BB - JAKET PARKA BOLAK BALIK WANITA - Navy maroon, L",1,78000,NULL,NULL,NULL,NULL
"2022-07-14",64,"TIMBANGAN DAPUR DIGITAL MAX 10 KG",3,73500,2,"GRATIS_ONGKIR",5000,68500
"2022-07-14",438,"CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET",3,100029,NULL,NULL,NULL,NULL
"2022-07-14",132,"Alat Linting / Hand Roller / Rolling Paper - Zig Zag (Akrilik & Kain) - Plastik Serep",1,1000,NULL,NULL,NULL,NULL
"2022-07-14",403,"Paracetamol 500 Mg Strip 10 Kaplet - Pereda Nyeri dan Demam",1,1850,NULL,NULL,NULL,NULL
"2022-07-14",120,"Kartu Proximity RFID EM Card 125KHz",2,3380,2,"GRATIS_ONGKIR",5000,0
"2022-07-14",317,"SOMETHINC Copy Paste Breathable Mesh Cushion SPF 33 PA++ - Serene Refill",1,98750,2,"GRATIS_ONGKIR",5000,93750
"2022-07-14",366,"Hanasui Perfect Cheek Blush & Go Powder / hanasui blushon / hanasui bl - Pink",1,25790,NULL,NULL,NULL,NULL
"2022-07-14",319,"Luxcrime Blur & Cover Two Way Cake in Buttercream - Mini size 4.5gr",2,145360,NULL,NULL,NULL,NULL
"2022-07-14",191,"Jaket tebal pria | Jaket winter | Jaket musim dingin | Jaket windproof - Hitam, XXL",3,496500,NULL,NULL,NULL,NULL
"2022-07-14",360,"SOMETHINC Under Control HD Blur Loose Setting Powder - Beige",3,345000,2,"GRATIS_ONGKIR",5000,340000
"2022-07-14",173,"Jaket Shacket Pria Shacket Jacket Premium Jaket Trucker Semiparka Pria - Hitam, M",2,178000,2,"GRATIS_ONGKIR",5000,173000
"2022-07-14",158,"Aerostreet Windbreaker Jaxton Jacket Abu Muda IBAAA - L",2,299800,2,"GRATIS_ONGKIR",5000,294800
"2022-07-15",311,"Studio Tropik: Flawless Priming Water - 30 ml",3,117000,2,"GRATIS_ONGKIR",5000,112000
"2022-07-15",303,"MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble",1,168750,2,"GRATIS_ONGKIR",5000,163750
"2022-07-15",220,"Outerwear Pria Erigo Hoodie Godfrey Fleece Black - M",2,390000,2,"GRATIS_ONGKIR",5000,385000
"2022-07-15",19,"Sanken Dispenser Galon Bawah Low Watt HWD-C535IC HWD 535IC",1,1439000,NULL,NULL,NULL,NULL
"2022-07-15",331,"SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer - Ivory",2,128300,NULL,NULL,NULL,NULL
"2022-07-15",366,"Hanasui Perfect Cheek Blush & Go Powder / hanasui blushon / hanasui bl - Pink",2,51580,2,"GRATIS_ONGKIR",5000,46580
"2022-07-15",338,"PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1",1,22900,2,"GRATIS_ONGKIR",5000,17900
"2022-07-15",199,"Rompi Hoodie Pelindung Dada / Rompi Motor Original PORTABLE unisex - Merah, M",2,280000,2,"GRATIS_ONGKIR",5000,275000
"2022-07-15",112,"Senter Jarak Jauh Presentasi Rechargeable Green Laser Pointer 303",2,112000,2,"GRATIS_ONGKIR",5000,107000
"2022-07-15",79,"EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX",1,2920000,2,"GRATIS_ONGKIR",5000,2915000
